"competicion","pilotos","pos_final","para_box","año"
"Canadian Grand Prix","bottas",5,1,2015
"Canadian Grand Prix","nasr",10,1,2015
"Canadian Grand Prix","alonso",18,1,2015
"Canadian Grand Prix","rosberg",2,1,2015
"Canadian Grand Prix","ricciardo",7,1,2015
"Canadian Grand Prix","massa",6,1,2015
"Canadian Grand Prix","merhi",19,1,2015
"Canadian Grand Prix","kvyat",8,1,2015
"Canadian Grand Prix","stevens",20,1,2015
"Canadian Grand Prix","maldonado",15,1,2015
"Canadian Grand Prix","sainz",13,1,2015
"Canadian Grand Prix","vettel",3,2,2015
"Austrian Grand Prix","hamilton",1,1,2015
"Austrian Grand Prix","max_verstappen",14,1,2015
"Austrian Grand Prix","ericsson",16,3,2015
"Austrian Grand Prix","grosjean",10,1,2015
"Austrian Grand Prix","vettel",3,1,2015
"Austrian Grand Prix","massa",6,1,2015
"Austrian Grand Prix","button",17,2,2015
"Austrian Grand Prix","maldonado",13,1,2015
"Austrian Grand Prix","nasr",11,1,2015
"Austrian Grand Prix","bottas",5,1,2015
"Austrian Grand Prix","kvyat",8,2,2015
"Austrian Grand Prix","sainz",15,1,2015
"Austrian Grand Prix","rosberg",2,1,2015
"Austrian Grand Prix","ricciardo",7,1,2015
"Austrian Grand Prix","merhi",19,1,2015
"Austrian Grand Prix","hulkenberg",9,1,2015
"Austrian Grand Prix","perez",12,1,2015
"British Grand Prix","hamilton",1,2,2015
"British Grand Prix","hulkenberg",9,2,2015
"British Grand Prix","alonso",18,3,2015
"British Grand Prix","raikkonen",5,3,2015
"British Grand Prix","bottas",4,2,2015
"British Grand Prix","ricciardo",7,2,2015
"British Grand Prix","rosberg",2,2,2015
"British Grand Prix","massa",6,2,2015
"British Grand Prix","stevens",20,2,2015
"British Grand Prix","kvyat",8,2,2015
"British Grand Prix","ericsson",16,4,2015
"British Grand Prix","merhi",19,2,2015
"British Grand Prix","vettel",3,2,2015
"British Grand Prix","sainz",15,1,2015
"British Grand Prix","perez",12,2,2015
"Hungarian Grand Prix","rosberg",2,5,2015
"Hungarian Grand Prix","max_verstappen",11,5,2015
"Hungarian Grand Prix","hamilton",1,6,2015
"Hungarian Grand Prix","vettel",3,4,2015
"Hungarian Grand Prix","raikkonen",5,5,2015
"Hungarian Grand Prix","stevens",20,5,2015
"Hungarian Grand Prix","grosjean",10,5,2015
"Hungarian Grand Prix","kvyat",8,5,2015
"Hungarian Grand Prix","ericsson",18,5,2015
"Hungarian Grand Prix","alonso",15,5,2015
"Hungarian Grand Prix","massa",6,5,2015
"Hungarian Grand Prix","hulkenberg",9,2,2015
"Hungarian Grand Prix","bottas",4,5,2015
"Hungarian Grand Prix","nasr",12,5,2015
"Hungarian Grand Prix","perez",13,5,2015
"Hungarian Grand Prix","maldonado",14,6,2015
"Hungarian Grand Prix","sainz",16,4,2015
"Hungarian Grand Prix","button",17,4,2015
"Hungarian Grand Prix","merhi",19,5,2015
"Hungarian Grand Prix","ricciardo",7,5,2015
"Belgian Grand Prix","stevens",20,2,2015
"Belgian Grand Prix","sainz",16,2,2015
"Belgian Grand Prix","rosberg",2,2,2015
"Belgian Grand Prix","raikkonen",4,2,2015
"Belgian Grand Prix","merhi",19,2,2015
"Belgian Grand Prix","ricciardo",8,1,2015
"Belgian Grand Prix","max_verstappen",10,3,2015
"Belgian Grand Prix","alonso",15,3,2015
"Belgian Grand Prix","button",18,3,2015
"Belgian Grand Prix","vettel",3,1,2015
"Belgian Grand Prix","ericsson",17,2,2015
"Belgian Grand Prix","bottas",6,3,2015
"Belgian Grand Prix","kvyat",7,2,2015
"Belgian Grand Prix","grosjean",9,2,2015
"Belgian Grand Prix","massa",5,2,2015
"Belgian Grand Prix","hamilton",1,2,2015
"Belgian Grand Prix","nasr",13,2,2015
"Belgian Grand Prix","perez",11,2,2015
"Italian Grand Prix","massa",4,1,2015
"Italian Grand Prix","raikkonen",5,1,2015
"Italian Grand Prix","vettel",3,1,2015
"Italian Grand Prix","kvyat",7,1,2015
"Italian Grand Prix","ericsson",17,1,2015
"Italian Grand Prix","merhi",19,1,2015
"Italian Grand Prix","alonso",15,2,2015
"Italian Grand Prix","hamilton",1,1,2015
"Italian Grand Prix","rosberg",2,1,2015
"Italian Grand Prix","max_verstappen",12,3,2015
"Italian Grand Prix","perez",10,1,2015
"Italian Grand Prix","sainz",16,2,2015
"Italian Grand Prix","bottas",6,1,2015
"Italian Grand Prix","button",18,1,2015
"Italian Grand Prix","stevens",20,1,2015
"Italian Grand Prix","nasr",13,2,2015
"Italian Grand Prix","hulkenberg",11,1,2015
"Italian Grand Prix","ricciardo",8,1,2015
"Singapore Grand Prix","rosberg",2,2,2015
"Singapore Grand Prix","ericsson",17,3,2015
"Singapore Grand Prix","kvyat",8,2,2015
"Singapore Grand Prix","raikkonen",4,2,2015
"Singapore Grand Prix","alonso",15,1,2015
"Singapore Grand Prix","stevens",20,2,2015
"Singapore Grand Prix","nasr",13,2,2015
"Singapore Grand Prix","hamilton",1,1,2015
"Singapore Grand Prix","vettel",3,2,2015
"Singapore Grand Prix","hulkenberg",12,1,2015
"Singapore Grand Prix","rossi",21,2,2015
"Singapore Grand Prix","max_verstappen",11,2,2015
"Singapore Grand Prix","grosjean",10,2,2015
"Singapore Grand Prix","button",18,3,2015
"Singapore Grand Prix","ricciardo",7,2,2015
"Singapore Grand Prix","maldonado",14,3,2015
"Singapore Grand Prix","bottas",5,2,2015
"Singapore Grand Prix","massa",6,3,2015
"Singapore Grand Prix","sainz",16,3,2015
"Singapore Grand Prix","perez",9,2,2015
"Japanese Grand Prix","ericsson",17,2,2015
"Japanese Grand Prix","alonso",16,2,2015
"Japanese Grand Prix","vettel",3,2,2015
"Japanese Grand Prix","rosberg",2,2,2015
"Japanese Grand Prix","hamilton",1,2,2015
"Japanese Grand Prix","stevens",20,3,2015
"Japanese Grand Prix","raikkonen",4,2,2015
"Japanese Grand Prix","nasr",13,2,2015
"Japanese Grand Prix","sainz",15,2,2015
"Japanese Grand Prix","grosjean",9,2,2015
"Japanese Grand Prix","massa",6,3,2015
"Japanese Grand Prix","max_verstappen",12,2,2015
"Japanese Grand Prix","hulkenberg",11,3,2015
"Japanese Grand Prix","button",18,2,2015
"Japanese Grand Prix","bottas",5,2,2015
"Japanese Grand Prix","kvyat",8,3,2015
"Japanese Grand Prix","perez",10,3,2015
"Japanese Grand Prix","rossi",21,2,2015
"Japanese Grand Prix","ricciardo",7,2,2015
"Japanese Grand Prix","maldonado",14,2,2015
"Russian Grand Prix","merhi",19,1,2015
"Russian Grand Prix","max_verstappen",12,2,2015
"Russian Grand Prix","perez",9,1,2015
"Russian Grand Prix","raikkonen",4,1,2015
"Russian Grand Prix","hamilton",1,1,2015
"Russian Grand Prix","massa",6,1,2015
"Russian Grand Prix","bottas",5,1,2015
"Russian Grand Prix","stevens",20,2,2015
"Russian Grand Prix","nasr",13,1,2015
"Russian Grand Prix","ricciardo",8,1,2015
"Russian Grand Prix","grosjean",10,1,2015
"Russian Grand Prix","kvyat",7,1,2015
"Russian Grand Prix","button",18,1,2015
"Russian Grand Prix","alonso",16,1,2015
"Russian Grand Prix","vettel",2,1,2015
"Russian Grand Prix","maldonado",14,1,2015
"United States Grand Prix","kvyat",7,2,2015
"United States Grand Prix","hulkenberg",12,2,2015
"United States Grand Prix","sainz",15,3,2015
"United States Grand Prix","raikkonen",4,2,2015
"United States Grand Prix","alonso",17,3,2015
"United States Grand Prix","rossi",20,3,2015
"United States Grand Prix","nasr",13,5,2015
"United States Grand Prix","massa",6,1,2015
"United States Grand Prix","ericsson",18,2,2015
"United States Grand Prix","maldonado",14,3,2015
"United States Grand Prix","button",16,3,2015
"United States Grand Prix","bottas",5,2,2015
"United States Grand Prix","hamilton",1,2,2015
"United States Grand Prix","rosberg",3,2,2015
"United States Grand Prix","max_verstappen",10,2,2015
"United States Grand Prix","perez",9,2,2015
"United States Grand Prix","vettel",2,3,2015
"United States Grand Prix","ricciardo",8,3,2015
"United States Grand Prix","grosjean",11,2,2015
"Mexican Grand Prix","vettel",3,2,2015
"Mexican Grand Prix","button",16,2,2015
"Mexican Grand Prix","perez",9,1,2015
"Mexican Grand Prix","rosberg",2,2,2015
"Mexican Grand Prix","bottas",4,2,2015
"Mexican Grand Prix","hulkenberg",12,2,2015
"Mexican Grand Prix","max_verstappen",10,2,2015
"Mexican Grand Prix","rossi",20,2,2015
"Mexican Grand Prix","maldonado",14,2,2015
"Mexican Grand Prix","grosjean",11,2,2015
"Mexican Grand Prix","ricciardo",8,2,2015
"Mexican Grand Prix","ericsson",18,3,2015
"Mexican Grand Prix","stevens",21,2,2015
"Mexican Grand Prix","massa",6,2,2015
"Mexican Grand Prix","sainz",15,3,2015
"Mexican Grand Prix","kvyat",7,2,2015
"Mexican Grand Prix","hamilton",1,2,2015
"Mexican Grand Prix","nasr",13,3,2015
"Brazilian Grand Prix","nasr",13,2,2015
"Brazilian Grand Prix","raikkonen",5,2,2015
"Brazilian Grand Prix","alonso",17,3,2015
"Brazilian Grand Prix","ricciardo",8,3,2015
"Brazilian Grand Prix","rosberg",2,3,2015
"Brazilian Grand Prix","massa",6,3,2015
"Brazilian Grand Prix","vettel",3,3,2015
"Brazilian Grand Prix","max_verstappen",12,3,2015
"Brazilian Grand Prix","hulkenberg",10,2,2015
"Brazilian Grand Prix","kvyat",7,2,2015
"Brazilian Grand Prix","bottas",4,2,2015
"Brazilian Grand Prix","perez",9,3,2015
"Brazilian Grand Prix","rossi",20,2,2015
"Brazilian Grand Prix","stevens",21,2,2015
"Brazilian Grand Prix","button",16,3,2015
"Brazilian Grand Prix","ericsson",18,3,2015
"Brazilian Grand Prix","hamilton",1,3,2015
"Brazilian Grand Prix","grosjean",11,3,2015
"Brazilian Grand Prix","maldonado",14,2,2015
"Abu Dhabi Grand Prix","vettel",3,2,2015
"Abu Dhabi Grand Prix","bottas",5,3,2015
"Abu Dhabi Grand Prix","stevens",21,2,2015
"Abu Dhabi Grand Prix","alonso",17,4,2015
"Abu Dhabi Grand Prix","raikkonen",4,2,2015
"Abu Dhabi Grand Prix","nasr",13,3,2015
"Abu Dhabi Grand Prix","rosberg",2,2,2015
"Abu Dhabi Grand Prix","massa",6,2,2015
"Abu Dhabi Grand Prix","button",16,2,2015
"Abu Dhabi Grand Prix","perez",9,2,2015
"Abu Dhabi Grand Prix","hamilton",1,2,2015
"Abu Dhabi Grand Prix","merhi",19,1,2015
"Abu Dhabi Grand Prix","hulkenberg",10,2,2015
"Abu Dhabi Grand Prix","max_verstappen",12,3,2015
"Abu Dhabi Grand Prix","ericsson",18,2,2015
"Abu Dhabi Grand Prix","sainz",15,2,2015
"Abu Dhabi Grand Prix","kvyat",7,2,2015
"Abu Dhabi Grand Prix","grosjean",11,2,2015
"Abu Dhabi Grand Prix","ricciardo",8,2,2015
"Australian Grand Prix","alonso",21,1,2016
"Australian Grand Prix","jolyon_palmer",11,2,2016
"Australian Grand Prix","haryanto",19,1,2016
"Australian Grand Prix","bottas",8,2,2016
"Australian Grand Prix","perez",13,2,2016
"Australian Grand Prix","nasr",15,2,2016
"Australian Grand Prix","vettel",3,3,2016
"Australian Grand Prix","raikkonen",18,2,2016
"Australian Grand Prix","button",14,3,2016
"Australian Grand Prix","max_verstappen",10,3,2016
"Australian Grand Prix","wehrlein",16,3,2016
"Australian Grand Prix","kevin_magnussen",12,3,2016
"Australian Grand Prix","rosberg",1,2,2016
"Australian Grand Prix","ericsson",17,3,2016
"Australian Grand Prix","ricciardo",4,3,2016
"Australian Grand Prix","grosjean",6,1,2016
"Australian Grand Prix","hamilton",2,2,2016
"Australian Grand Prix","massa",5,2,2016
"Australian Grand Prix","hulkenberg",7,2,2016
"Australian Grand Prix","sainz",9,3,2016
"Bahrain Grand Prix","perez",17,3,2016
"Bahrain Grand Prix","bottas",11,3,2016
"Bahrain Grand Prix","nasr",19,3,2016
"Bahrain Grand Prix","hamilton",2,3,2016
"Bahrain Grand Prix","ricciardo",3,3,2016
"Bahrain Grand Prix","rosberg",1,3,2016
"Bahrain Grand Prix","grosjean",5,3,2016
"Bahrain Grand Prix","ericsson",16,2,2016
"Bahrain Grand Prix","massa",7,2,2016
"Bahrain Grand Prix","gutierrez",22,1,2016
"Bahrain Grand Prix","kevin_magnussen",14,3,2016
"Bahrain Grand Prix","raikkonen",4,3,2016
"Bahrain Grand Prix","haryanto",21,3,2016
"Bahrain Grand Prix","hulkenberg",9,4,2016
"Bahrain Grand Prix","vandoorne",13,3,2016
"Bahrain Grand Prix","kvyat",10,3,2016
"Bahrain Grand Prix","max_verstappen",8,3,2016
"Bahrain Grand Prix","sainz",12,2,2016
"Bahrain Grand Prix","wehrlein",18,3,2016
"Chinese Grand Prix","jolyon_palmer",16,3,2016
"Chinese Grand Prix","nasr",21,3,2016
"Chinese Grand Prix","rosberg",1,2,2016
"Chinese Grand Prix","hulkenberg",11,4,2016
"Chinese Grand Prix","ericsson",17,2,2016
"Chinese Grand Prix","wehrlein",20,3,2016
"Chinese Grand Prix","vettel",4,3,2016
"Chinese Grand Prix","raikkonen",5,3,2016
"Chinese Grand Prix","bottas",10,3,2016
"Chinese Grand Prix","max_verstappen",9,3,2016
"Chinese Grand Prix","grosjean",8,4,2016
"Chinese Grand Prix","haryanto",23,3,2016
"Chinese Grand Prix","massa",6,2,2016
"Chinese Grand Prix","gutierrez",22,3,2016
"Chinese Grand Prix","button",19,3,2016
"Chinese Grand Prix","kevin_magnussen",14,3,2016
"Chinese Grand Prix","alonso",18,2,2016
"Chinese Grand Prix","hamilton",2,5,2016
"Chinese Grand Prix","sainz",12,3,2016
"Chinese Grand Prix","ricciardo",3,3,2016
"Chinese Grand Prix","perez",15,3,2016
"Chinese Grand Prix","kvyat",7,3,2016
"Russian Grand Prix","raikkonen",3,1,2016
"Russian Grand Prix","ericsson",19,2,2016
"Russian Grand Prix","jolyon_palmer",18,1,2016
"Russian Grand Prix","grosjean",7,1,2016
"Russian Grand Prix","kevin_magnussen",12,1,2016
"Russian Grand Prix","wehrlein",20,2,2016
"Russian Grand Prix","bottas",9,1,2016
"Russian Grand Prix","sainz",14,1,2016
"Russian Grand Prix","massa",6,2,2016
"Russian Grand Prix","nasr",21,1,2016
"Russian Grand Prix","button",16,1,2016
"Russian Grand Prix","alonso",11,1,2016
"Russian Grand Prix","gutierrez",22,2,2016
"Russian Grand Prix","hamilton",2,1,2016
"Russian Grand Prix","kvyat",8,2,2016
"Russian Grand Prix","perez",15,2,2016
"Russian Grand Prix","ricciardo",4,2,2016
"Russian Grand Prix","rosberg",1,1,2016
"Russian Grand Prix","max_verstappen",10,1,2016
"Spanish Grand Prix","hulkenberg",15,1,2016
"Spanish Grand Prix","nasr",22,2,2016
"Spanish Grand Prix","max_verstappen",6,2,2016
"Spanish Grand Prix","vettel",4,3,2016
"Spanish Grand Prix","raikkonen",2,2,2016
"Spanish Grand Prix","wehrlein",21,2,2016
"Spanish Grand Prix","kevin_magnussen",14,3,2016
"Spanish Grand Prix","ricciardo",5,4,2016
"Spanish Grand Prix","button",16,2,2016
"Spanish Grand Prix","perez",13,2,2016
"Spanish Grand Prix","grosjean",10,3,2016
"Spanish Grand Prix","ericsson",20,3,2016
"Spanish Grand Prix","jolyon_palmer",18,2,2016
"Spanish Grand Prix","haryanto",23,2,2016
"Spanish Grand Prix","kvyat",9,3,2016
"Spanish Grand Prix","massa",7,3,2016
"Spanish Grand Prix","alonso",12,2,2016
"Spanish Grand Prix","bottas",8,2,2016
"Spanish Grand Prix","sainz",11,2,2016
"Spanish Grand Prix","gutierrez",19,2,2016
"Monaco Grand Prix","grosjean",11,2,2016
"Monaco Grand Prix","alonso",12,2,2016
"Monaco Grand Prix","haryanto",23,3,2016
"Monaco Grand Prix","wehrlein",21,1,2016
"Monaco Grand Prix","kvyat",10,3,2016
"Monaco Grand Prix","ericsson",20,3,2016
"Monaco Grand Prix","massa",7,2,2016
"Monaco Grand Prix","rosberg",1,2,2016
"Monaco Grand Prix","vettel",5,2,2016
"Monaco Grand Prix","ricciardo",3,2,2016
"Monaco Grand Prix","sainz",13,2,2016
"Monaco Grand Prix","kevin_magnussen",15,4,2016
"Monaco Grand Prix","hulkenberg",14,2,2016
"Monaco Grand Prix","gutierrez",18,2,2016
"Monaco Grand Prix","hamilton",2,1,2016
"Monaco Grand Prix","max_verstappen",6,2,2016
"Monaco Grand Prix","button",16,2,2016
"Monaco Grand Prix","nasr",22,3,2016
"Monaco Grand Prix","bottas",8,3,2016
"Monaco Grand Prix","perez",9,2,2016
"Canadian Grand Prix","ricciardo",4,2,2016
"Canadian Grand Prix","max_verstappen",6,2,2016
"Canadian Grand Prix","raikkonen",5,2,2016
"Canadian Grand Prix","grosjean",11,3,2016
"Canadian Grand Prix","alonso",12,1,2016
"Canadian Grand Prix","sainz",14,2,2016
"Canadian Grand Prix","wehrlein",21,2,2016
"Canadian Grand Prix","hamilton",2,1,2016
"Canadian Grand Prix","rosberg",1,2,2016
"Canadian Grand Prix","ericsson",20,2,2016
"Canadian Grand Prix","kvyat",10,2,2016
"Canadian Grand Prix","massa",8,1,2016
"Canadian Grand Prix","vettel",3,2,2016
"Canadian Grand Prix","hulkenberg",13,2,2016
"Canadian Grand Prix","bottas",7,1,2016
"Canadian Grand Prix","perez",9,2,2016
"Canadian Grand Prix","gutierrez",18,2,2016
"Canadian Grand Prix","haryanto",23,2,2016
"Canadian Grand Prix","nasr",22,2,2016
"European Grand Prix","alonso",13,2,2016
"European Grand Prix","massa",9,2,2016
"European Grand Prix","ricciardo",5,2,2016
"European Grand Prix","max_verstappen",6,2,2016
"European Grand Prix","grosjean",11,2,2016
"European Grand Prix","bottas",7,1,2016
"European Grand Prix","jolyon_palmer",19,2,2016
"European Grand Prix","hulkenberg",12,1,2016
"European Grand Prix","raikkonen",4,1,2016
"European Grand Prix","rosberg",1,1,2016
"European Grand Prix","hamilton",2,1,2016
"European Grand Prix","ericsson",20,2,2016
"European Grand Prix","haryanto",23,1,2016
"European Grand Prix","kevin_magnussen",15,1,2016
"European Grand Prix","wehrlein",22,1,2016
"European Grand Prix","perez",8,1,2016
"European Grand Prix","kvyat",10,1,2016
"European Grand Prix","sainz",14,2,2016
"European Grand Prix","button",16,2,2016
"European Grand Prix","vettel",3,1,2016
"European Grand Prix","nasr",21,2,2016
"European Grand Prix","gutierrez",18,2,2016
"Austrian Grand Prix","alonso",14,4,2016
"Austrian Grand Prix","raikkonen",4,3,2016
"Austrian Grand Prix","massa",9,4,2016
"Austrian Grand Prix","hamilton",2,4,2016
"Austrian Grand Prix","grosjean",10,3,2016
"Austrian Grand Prix","bottas",7,4,2016
"Austrian Grand Prix","hulkenberg",13,5,2016
"Austrian Grand Prix","rosberg",1,4,2016
"Austrian Grand Prix","ricciardo",5,4,2016
"Austrian Grand Prix","haryanto",23,4,2016
"Austrian Grand Prix","button",15,4,2016
"Austrian Grand Prix","perez",8,4,2016
"Austrian Grand Prix","max_verstappen",6,3,2016
"Austrian Grand Prix","kevin_magnussen",16,4,2016
"Austrian Grand Prix","jolyon_palmer",20,4,2016
"Austrian Grand Prix","sainz",12,3,2016
"Austrian Grand Prix","nasr",22,3,2016
"Austrian Grand Prix","gutierrez",19,4,2016
"Austrian Grand Prix","ericsson",21,4,2016
"Austrian Grand Prix","wehrlein",17,4,2016
"British Grand Prix","ricciardo",4,2,2016
"British Grand Prix","alonso",14,3,2016
"British Grand Prix","massa",9,3,2016
"British Grand Prix","perez",8,2,2016
"British Grand Prix","vettel",5,2,2016
"British Grand Prix","hulkenberg",11,2,2016
"British Grand Prix","kvyat",13,2,2016
"British Grand Prix","grosjean",10,2,2016
"British Grand Prix","raikkonen",3,2,2016
"British Grand Prix","sainz",12,2,2016
"British Grand Prix","haryanto",23,2,2016
"British Grand Prix","bottas",7,2,2016
"British Grand Prix","hamilton",2,2,2016
"British Grand Prix","button",15,2,2016
"British Grand Prix","gutierrez",19,2,2016
"British Grand Prix","rosberg",1,2,2016
"British Grand Prix","kevin_magnussen",16,3,2016
"British Grand Prix","nasr",22,2,2016
"British Grand Prix","jolyon_palmer",20,3,2016
"British Grand Prix","max_verstappen",6,2,2016
"British Grand Prix","wehrlein",17,1,2016
"Hungarian Grand Prix","ricciardo",3,2,2016
"Hungarian Grand Prix","bottas",7,2,2016
"Hungarian Grand Prix","rosberg",2,2,2016
"Hungarian Grand Prix","hulkenberg",12,2,2016
"Hungarian Grand Prix","massa",9,2,2016
"Hungarian Grand Prix","alonso",13,2,2016
"Hungarian Grand Prix","button",15,3,2016
"Hungarian Grand Prix","raikkonen",4,2,2016
"Hungarian Grand Prix","haryanto",23,1,2016
"Hungarian Grand Prix","kevin_magnussen",16,2,2016
"Hungarian Grand Prix","sainz",10,2,2016
"Hungarian Grand Prix","ericsson",21,3,2016
"Hungarian Grand Prix","max_verstappen",6,2,2016
"Hungarian Grand Prix","kvyat",14,2,2016
"Hungarian Grand Prix","perez",8,2,2016
"Hungarian Grand Prix","grosjean",11,2,2016
"Hungarian Grand Prix","vettel",5,2,2016
"Hungarian Grand Prix","jolyon_palmer",20,2,2016
"Hungarian Grand Prix","hamilton",1,2,2016
"Hungarian Grand Prix","nasr",22,2,2016
"Hungarian Grand Prix","gutierrez",19,2,2016
"Hungarian Grand Prix","wehrlein",17,2,2016
"German Grand Prix","ricciardo",3,3,2016
"German Grand Prix","perez",8,3,2016
"German Grand Prix","kvyat",14,3,2016
"German Grand Prix","sainz",11,3,2016
"German Grand Prix","nasr",22,3,2016
"German Grand Prix","vettel",5,3,2016
"German Grand Prix","button",15,3,2016
"German Grand Prix","ericsson",21,2,2016
"German Grand Prix","wehrlein",17,3,2016
"German Grand Prix","kevin_magnussen",16,2,2016
"German Grand Prix","rosberg",2,3,2016
"German Grand Prix","bottas",7,2,2016
"German Grand Prix","max_verstappen",6,3,2016
"German Grand Prix","raikkonen",4,3,2016
"German Grand Prix","gutierrez",19,2,2016
"German Grand Prix","grosjean",12,2,2016
"German Grand Prix","jolyon_palmer",20,3,2016
"German Grand Prix","hamilton",1,3,2016
"German Grand Prix","alonso",13,3,2016
"German Grand Prix","haryanto",23,3,2016
"German Grand Prix","massa",9,2,2016
"German Grand Prix","hulkenberg",10,3,2016
"Belgian Grand Prix","gutierrez",19,3,2016
"Belgian Grand Prix","vettel",4,3,2016
"Belgian Grand Prix","bottas",7,3,2016
"Belgian Grand Prix","ricciardo",3,2,2016
"Belgian Grand Prix","perez",8,3,2016
"Belgian Grand Prix","grosjean",13,3,2016
"Belgian Grand Prix","kvyat",14,3,2016
"Belgian Grand Prix","ocon",24,3,2016
